Absolute path;Relative path;Class
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0494.txt;..\dataset\bad\0494.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0495.txt;..\dataset\bad\0495.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0496.txt;..\dataset\bad\0496.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0497.txt;..\dataset\bad\0497.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0498.txt;..\dataset\bad\0498.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0499.txt;..\dataset\bad\0499.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0500.txt;..\dataset\bad\0500.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0501.txt;..\dataset\bad\0501.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0502.txt;..\dataset\bad\0502.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0503.txt;..\dataset\bad\0503.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0504.txt;..\dataset\bad\0504.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0505.txt;..\dataset\bad\0505.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0506.txt;..\dataset\bad\0506.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0507.txt;..\dataset\bad\0507.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0508.txt;..\dataset\bad\0508.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0509.txt;..\dataset\bad\0509.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0510.txt;..\dataset\bad\0510.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0511.txt;..\dataset\bad\0511.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0512.txt;..\dataset\bad\0512.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0513.txt;..\dataset\bad\0513.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0514.txt;..\dataset\bad\0514.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0515.txt;..\dataset\bad\0515.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0516.txt;..\dataset\bad\0516.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0517.txt;..\dataset\bad\0517.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0518.txt;..\dataset\bad\0518.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0519.txt;..\dataset\bad\0519.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0520.txt;..\dataset\bad\0520.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0521.txt;..\dataset\bad\0521.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0522.txt;..\dataset\bad\0522.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0523.txt;..\dataset\bad\0523.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0524.txt;..\dataset\bad\0524.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0525.txt;..\dataset\bad\0525.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0526.txt;..\dataset\bad\0526.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0527.txt;..\dataset\bad\0527.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0528.txt;..\dataset\bad\0528.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0529.txt;..\dataset\bad\0529.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0530.txt;..\dataset\bad\0530.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0531.txt;..\dataset\bad\0531.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0532.txt;..\dataset\bad\0532.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0533.txt;..\dataset\bad\0533.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0534.txt;..\dataset\bad\0534.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0535.txt;..\dataset\bad\0535.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0536.txt;..\dataset\bad\0536.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0537.txt;..\dataset\bad\0537.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0538.txt;..\dataset\bad\0538.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0539.txt;..\dataset\bad\0539.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0540.txt;..\dataset\bad\0540.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0541.txt;..\dataset\bad\0541.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0542.txt;..\dataset\bad\0542.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0543.txt;..\dataset\bad\0543.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0544.txt;..\dataset\bad\0544.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0545.txt;..\dataset\bad\0545.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0546.txt;..\dataset\bad\0546.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0547.txt;..\dataset\bad\0547.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0548.txt;..\dataset\bad\0548.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0549.txt;..\dataset\bad\0549.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0550.txt;..\dataset\bad\0550.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0551.txt;..\dataset\bad\0551.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0552.txt;..\dataset\bad\0552.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0553.txt;..\dataset\bad\0553.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0554.txt;..\dataset\bad\0554.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0555.txt;..\dataset\bad\0555.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0556.txt;..\dataset\bad\0556.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0557.txt;..\dataset\bad\0557.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0558.txt;..\dataset\bad\0558.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0559.txt;..\dataset\bad\0559.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0560.txt;..\dataset\bad\0560.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0561.txt;..\dataset\bad\0561.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0562.txt;..\dataset\bad\0562.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0563.txt;..\dataset\bad\0563.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0564.txt;..\dataset\bad\0564.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0565.txt;..\dataset\bad\0565.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0566.txt;..\dataset\bad\0566.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0567.txt;..\dataset\bad\0567.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0568.txt;..\dataset\bad\0568.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0569.txt;..\dataset\bad\0569.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0570.txt;..\dataset\bad\0570.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0571.txt;..\dataset\bad\0571.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0572.txt;..\dataset\bad\0572.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0573.txt;..\dataset\bad\0573.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0574.txt;..\dataset\bad\0574.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0575.txt;..\dataset\bad\0575.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0576.txt;..\dataset\bad\0576.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0577.txt;..\dataset\bad\0577.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0578.txt;..\dataset\bad\0578.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0579.txt;..\dataset\bad\0579.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0580.txt;..\dataset\bad\0580.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0581.txt;..\dataset\bad\0581.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0582.txt;..\dataset\bad\0582.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0583.txt;..\dataset\bad\0583.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0584.txt;..\dataset\bad\0584.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0585.txt;..\dataset\bad\0585.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0586.txt;..\dataset\bad\0586.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0587.txt;..\dataset\bad\0587.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0588.txt;..\dataset\bad\0588.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0589.txt;..\dataset\bad\0589.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0590.txt;..\dataset\bad\0590.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0591.txt;..\dataset\bad\0591.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0592.txt;..\dataset\bad\0592.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0593.txt;..\dataset\bad\0593.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0594.txt;..\dataset\bad\0594.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0595.txt;..\dataset\bad\0595.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0596.txt;..\dataset\bad\0596.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0597.txt;..\dataset\bad\0597.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0598.txt;..\dataset\bad\0598.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0599.txt;..\dataset\bad\0599.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0600.txt;..\dataset\bad\0600.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0601.txt;..\dataset\bad\0601.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0602.txt;..\dataset\bad\0602.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0603.txt;..\dataset\bad\0603.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0604.txt;..\dataset\bad\0604.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0605.txt;..\dataset\bad\0605.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0606.txt;..\dataset\bad\0606.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0607.txt;..\dataset\bad\0607.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0608.txt;..\dataset\bad\0608.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0609.txt;..\dataset\bad\0609.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0610.txt;..\dataset\bad\0610.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0611.txt;..\dataset\bad\0611.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0612.txt;..\dataset\bad\0612.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0613.txt;..\dataset\bad\0613.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0614.txt;..\dataset\bad\0614.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0615.txt;..\dataset\bad\0615.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0616.txt;..\dataset\bad\0616.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0617.txt;..\dataset\bad\0617.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0618.txt;..\dataset\bad\0618.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0619.txt;..\dataset\bad\0619.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0620.txt;..\dataset\bad\0620.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0621.txt;..\dataset\bad\0621.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0622.txt;..\dataset\bad\0622.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0623.txt;..\dataset\bad\0623.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0624.txt;..\dataset\bad\0624.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0625.txt;..\dataset\bad\0625.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0626.txt;..\dataset\bad\0626.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0627.txt;..\dataset\bad\0627.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0628.txt;..\dataset\bad\0628.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0629.txt;..\dataset\bad\0629.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0630.txt;..\dataset\bad\0630.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0631.txt;..\dataset\bad\0631.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0632.txt;..\dataset\bad\0632.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0633.txt;..\dataset\bad\0633.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0634.txt;..\dataset\bad\0634.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0635.txt;..\dataset\bad\0635.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0636.txt;..\dataset\bad\0636.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0637.txt;..\dataset\bad\0637.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0638.txt;..\dataset\bad\0638.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0639.txt;..\dataset\bad\0639.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0640.txt;..\dataset\bad\0640.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0641.txt;..\dataset\bad\0641.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0642.txt;..\dataset\bad\0642.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0643.txt;..\dataset\bad\0643.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0644.txt;..\dataset\bad\0644.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0645.txt;..\dataset\bad\0645.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0646.txt;..\dataset\bad\0646.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0647.txt;..\dataset\bad\0647.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0648.txt;..\dataset\bad\0648.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0649.txt;..\dataset\bad\0649.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0650.txt;..\dataset\bad\0650.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0651.txt;..\dataset\bad\0651.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0652.txt;..\dataset\bad\0652.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0653.txt;..\dataset\bad\0653.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0654.txt;..\dataset\bad\0654.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0655.txt;..\dataset\bad\0655.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0656.txt;..\dataset\bad\0656.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0657.txt;..\dataset\bad\0657.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0658.txt;..\dataset\bad\0658.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0659.txt;..\dataset\bad\0659.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0660.txt;..\dataset\bad\0660.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0661.txt;..\dataset\bad\0661.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0662.txt;..\dataset\bad\0662.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0663.txt;..\dataset\bad\0663.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0664.txt;..\dataset\bad\0664.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0665.txt;..\dataset\bad\0665.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0666.txt;..\dataset\bad\0666.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0667.txt;..\dataset\bad\0667.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0668.txt;..\dataset\bad\0668.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0669.txt;..\dataset\bad\0669.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0670.txt;..\dataset\bad\0670.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0671.txt;..\dataset\bad\0671.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0672.txt;..\dataset\bad\0672.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0673.txt;..\dataset\bad\0673.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0674.txt;..\dataset\bad\0674.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0675.txt;..\dataset\bad\0675.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0676.txt;..\dataset\bad\0676.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0677.txt;..\dataset\bad\0677.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0678.txt;..\dataset\bad\0678.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0679.txt;..\dataset\bad\0679.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0680.txt;..\dataset\bad\0680.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0681.txt;..\dataset\bad\0681.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0682.txt;..\dataset\bad\0682.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0683.txt;..\dataset\bad\0683.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0684.txt;..\dataset\bad\0684.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0685.txt;..\dataset\bad\0685.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0686.txt;..\dataset\bad\0686.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0687.txt;..\dataset\bad\0687.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0688.txt;..\dataset\bad\0688.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0689.txt;..\dataset\bad\0689.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0690.txt;..\dataset\bad\0690.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0691.txt;..\dataset\bad\0691.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0692.txt;..\dataset\bad\0692.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0693.txt;..\dataset\bad\0693.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0694.txt;..\dataset\bad\0694.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0695.txt;..\dataset\bad\0695.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0696.txt;..\dataset\bad\0696.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0697.txt;..\dataset\bad\0697.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0698.txt;..\dataset\bad\0698.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0699.txt;..\dataset\bad\0699.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0700.txt;..\dataset\bad\0700.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0701.txt;..\dataset\bad\0701.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0702.txt;..\dataset\bad\0702.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0703.txt;..\dataset\bad\0703.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0704.txt;..\dataset\bad\0704.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0705.txt;..\dataset\bad\0705.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0706.txt;..\dataset\bad\0706.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0707.txt;..\dataset\bad\0707.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0708.txt;..\dataset\bad\0708.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0709.txt;..\dataset\bad\0709.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0710.txt;..\dataset\bad\0710.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0711.txt;..\dataset\bad\0711.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0712.txt;..\dataset\bad\0712.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0713.txt;..\dataset\bad\0713.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0714.txt;..\dataset\bad\0714.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0715.txt;..\dataset\bad\0715.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0716.txt;..\dataset\bad\0716.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0717.txt;..\dataset\bad\0717.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0718.txt;..\dataset\bad\0718.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0719.txt;..\dataset\bad\0719.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0720.txt;..\dataset\bad\0720.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0721.txt;..\dataset\bad\0721.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0722.txt;..\dataset\bad\0722.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0723.txt;..\dataset\bad\0723.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0724.txt;..\dataset\bad\0724.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0725.txt;..\dataset\bad\0725.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0726.txt;..\dataset\bad\0726.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0727.txt;..\dataset\bad\0727.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0728.txt;..\dataset\bad\0728.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0729.txt;..\dataset\bad\0729.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0730.txt;..\dataset\bad\0730.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0731.txt;..\dataset\bad\0731.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0732.txt;..\dataset\bad\0732.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0733.txt;..\dataset\bad\0733.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0734.txt;..\dataset\bad\0734.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0735.txt;..\dataset\bad\0735.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0736.txt;..\dataset\bad\0736.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0737.txt;..\dataset\bad\0737.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0738.txt;..\dataset\bad\0738.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0739.txt;..\dataset\bad\0739.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0740.txt;..\dataset\bad\0740.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0741.txt;..\dataset\bad\0741.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0742.txt;..\dataset\bad\0742.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0743.txt;..\dataset\bad\0743.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0744.txt;..\dataset\bad\0744.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0745.txt;..\dataset\bad\0745.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0746.txt;..\dataset\bad\0746.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0747.txt;..\dataset\bad\0747.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0748.txt;..\dataset\bad\0748.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0749.txt;..\dataset\bad\0749.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0750.txt;..\dataset\bad\0750.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0751.txt;..\dataset\bad\0751.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0752.txt;..\dataset\bad\0752.txt;bad
